client_id,age,gender,employment_status,annual_income,debt_to_income_ratio,financial_knowledge_score,investment_goals,risk_appetite,investment_horizon_years,dependents,preferred_asset_classes,savings_rate,net_worth
e15e92ce-9787-46bf-9054-7ebce3189f05,42,Female,Retired,97908.31,0.53,8,Retirement,Medium,16,3,"['ETFs', 'Stocks']",0.08,745851.29
4a130292-7103-44bf-b32a-b33e7c1c905e,59,Female,Retired,132962.38,0.26,10,Home Purchase,Low,29,3,"['Real Estate', 'Bonds']",0.17,1190003.43
e592a9c9-dba0-44ec-bc15-8599ab193836,40,Female,Retired,76286.34,0.12,3,Wealth Accumulation,Medium,23,3,"['ETFs', 'Real Estate']",0.21,392833.57
70006cad-2877-4480-98cf-fc98d70cb26d,60,Female,Unemployed,32690.73,0.51,1,Retirement,Medium,19,3,"['Stocks', 'ETFs']",0.27,275395.11
41b0f173-6600-446d-866e-2c0ed0dd7f56,25,Male,Unemployed,66334.79,0.12,10,Wealth Accumulation,High,8,0,"['Stocks', 'Real Estate']",0.22,572670.82
3afa0a5b-4ea9-45e6-9744-cc7da31352b5,64,Male,Unemployed,76501.94,0.42,7,Home Purchase,Medium,3,2,"['ETFs', 'Stocks']",0.07,595575.18
4ad1194a-ccbf-4fe4-95f4-f0185b9eba1d,25,Male,Salaried,80737.62,0.52,4,Retirement,Medium,29,0,"['Bonds', 'ETFs']",0.2,585303.83
ce4242e0-9b17-49fc-8091-7a7ccaec123c,38,Male,Self-Employed,69269.41,0.55,7,Wealth Accumulation,Low,22,3,"['Mutual Funds', 'Real Estate']",0.17,396033.62
dc412c14-10d6-4e13-ad69-a91ee8cd13cc,64,Male,Retired,128622.39,0.18,3,Retirement,Low,9,3,"['Mutual Funds', 'Real Estate']",0.13,1014840.29
3d20232f-d2e3-4334-a20c-28bfd5b143c0,46,Female,Self-Employed,108541.31,0.44,10,Retirement,Low,9,2,"['Stocks', 'Bonds']",0.28,255566.44
8542678f-ee6a-4a84-96a7-722240d99d93,61,Other,Salaried,64158.6,0.44,6,Education,Low,13,2,"['Bonds', 'ETFs']",0.12,629954.1
c7bd79ca-092a-408c-ae94-35d23826d2cf,48,Female,Self-Employed,73205.24,0.14,5,Education,Medium,10,1,"['Stocks', 'ETFs']",0.25,694175.1
2f70672b-8e60-4e57-947a-0d00624e3b73,41,Female,Unemployed,40547.39,0.43,3,Wealth Accumulation,Medium,28,1,"['Real Estate', 'Mutual Funds']",0.29,87942.45
5e22d009-c355-4adc-9d7c-a0a29a760c3c,29,Other,Self-Employed,84587.64,0.55,7,Home Purchase,Low,12,3,"['Real Estate', 'ETFs']",0.08,188942.55
f8d06a57-02ca-4f5e-a502-a606235c1ca1,30,Female,Self-Employed,93444.42,0.13,6,Retirement,High,6,2,"['Bonds', 'Stocks']",0.11,694830.27
cefce45c-5a1b-4d01-984d-1a5193e81e89,46,Male,Salaried,63152.71,0.58,9,Home Purchase,Low,16,0,"['Bonds', 'Real Estate']",0.23,284124.09
29e7cd77-eb66-4732-b802-c556b17a6e56,44,Female,Retired,94642.04,0.19,6,Home Purchase,Low,13,0,"['Real Estate', 'Stocks']",0.12,783841.37
9765f3e2-16a9-4275-8d86-bc4d6577c3e6,52,Other,Salaried,60626.69,0.19,9,Wealth Accumulation,Low,4,1,"['ETFs', 'Stocks']",0.17,428467.71
297c1180-18e4-4a52-956a-e4c262906219,38,Female,Salaried,92508.19,0.57,7,Home Purchase,Low,29,2,"['Stocks', 'Bonds']",0.09,653662.78
78541039-e423-4b45-8485-02ea0f1a1235,45,Female,Unemployed,85211.2,0.5,6,Retirement,High,21,0,"['ETFs', 'Real Estate']",0.25,172431.51
6ab247f9-321d-40ef-892c-682d82beb567,30,Other,Salaried,40230.09,0.13,6,Wealth Accumulation,Medium,26,3,"['Bonds', 'ETFs']",0.11,387129.67
d84bd5e1-1688-4471-838c-9c4d4cbb9bd0,25,Female,Salaried,116617.13,0.58,10,Education,Low,9,2,"['Real Estate', 'ETFs']",0.09,444493.27
41aa0f73-90c6-4373-8e33-2796356b335d,49,Other,Retired,77737.27,0.17,2,Wealth Accumulation,Medium,15,0,"['Mutual Funds', 'Bonds']",0.12,167583.37
6f25c096-04bc-461a-88dc-a0947526beae,56,Other,Unemployed,80946.64,0.38,1,Retirement,Low,17,2,"['ETFs', 'Real Estate']",0.07,715531.34
884b94b3-f398-4d04-8e30-c28c9506fa4a,52,Other,Salaried,88980.47,0.56,2,Retirement,Low,12,0,"['Stocks', 'Mutual Funds']",0.14,745314.9
3c9b7e9c-0eac-4309-b462-dfe9e7fb5358,30,Male,Self-Employed,69062.67,0.18,4,Home Purchase,Medium,21,1,"['Real Estate', 'Mutual Funds']",0.24,167071.32
55cf3f6c-8688-4d58-accc-9f95ae8caf24,42,Male,Salaried,66033.98,0.12,5,Education,Medium,12,1,"['Bonds', 'Real Estate']",0.06,486561.14
2900efc8-34d3-4dfe-9ec7-55dd89b14af0,48,Male,Unemployed,67590.86,0.36,1,Education,Medium,13,2,"['Bonds', 'Real Estate']",0.11,560676.73
68c6ab62-0a9d-495f-a577-d95b1c11d704,25,Female,Unemployed,77552.46,0.41,1,Retirement,Medium,7,1,"['Mutual Funds', 'Bonds']",0.12,213752.39
19161b3a-3a59-4cb9-ba31-779ef4437867,55,Male,Retired,89004.12,0.27,1,Home Purchase,Medium,16,1,"['ETFs', 'Real Estate']",0.17,648855.6
07edbb02-5af0-4bb0-a5d4-cfc120b99db6,57,Female,Self-Employed,72822.54,0.29,6,Wealth Accumulation,Medium,29,1,"['Stocks', 'Mutual Funds']",0.24,391528.28
6fc0aa70-2574-428b-a5e6-a577881925e6,64,Female,Salaried,79711.96,0.32,10,Home Purchase,High,11,2,"['Stocks', 'Bonds']",0.18,396428.49
508e4917-ec49-4286-b359-490603b8e0d8,35,Male,Salaried,46687.88,0.48,10,Home Purchase,Medium,27,0,"['Bonds', 'Mutual Funds']",0.22,436384.25
2d60a037-fc77-49f6-a383-1bb03a587bfe,32,Other,Unemployed,51446.69,0.58,6,Retirement,Medium,7,1,"['Stocks', 'Bonds']",0.16,316493.55
d86da0f7-d59a-464a-b2fa-30942230e2fe,32,Other,Self-Employed,59925.88,0.42,4,Retirement,Low,26,0,"['Mutual Funds', 'ETFs']",0.17,542917.96
1826d4d5-51d3-42d7-82f6-66adbb1aa48f,33,Female,Salaried,70608.25,0.29,10,Home Purchase,Low,27,2,"['Bonds', 'Mutual Funds']",0.29,358956.66
8051a615-5382-495c-b656-6cb20d35f5d8,55,Other,Unemployed,66087.82,0.31,8,Education,Low,10,0,"['Bonds', 'Real Estate']",0.06,577675.91
8315a9f3-0a63-4926-b143-cb33bcfac0d5,36,Other,Salaried,92630.33,0.29,3,Retirement,High,9,1,"['Mutual Funds', 'Stocks']",0.28,324964.86
25e310e3-c6f7-4ac7-bcc4-ea068435eb36,54,Other,Self-Employed,132267.86,0.55,5,Wealth Accumulation,Medium,13,3,"['Bonds', 'Stocks']",0.12,992234.86
bcb62cdc-5264-409a-87cf-a3e9415c915a,57,Male,Salaried,91495.05,0.12,8,Wealth Accumulation,Low,4,0,"['ETFs', 'Stocks']",0.24,481141.69
c4cada3f-7cbe-40f4-bb2e-6faf177ca97f,26,Female,Salaried,82226.12,0.29,10,Wealth Accumulation,Medium,26,0,"['Real Estate', 'ETFs']",0.08,804304.73
77c40ff7-c8de-4a4f-8e37-8748e00ff817,50,Female,Self-Employed,89170.59,0.44,8,Education,Low,10,2,"['ETFs', 'Bonds']",0.1,748858.8
2b6c34f5-97ae-4a7a-978d-71bac931f76c,62,Male,Retired,59798.05,0.35,3,Education,Low,11,2,"['Real Estate', 'Mutual Funds']",0.11,392333.07
5be1f331-0406-4c8b-ae19-afdc07d466a9,46,Other,Unemployed,107291.97,0.56,7,Wealth Accumulation,Medium,8,0,"['Mutual Funds', 'Real Estate']",0.23,358314.75
8b700727-61b2-4767-a6dd-bd01f12033b4,52,Female,Self-Employed,81738.79,0.33,6,Retirement,Medium,15,1,"['Stocks', 'Bonds']",0.28,234337.07
79f663f2-1eda-4f73-a788-147a0e3b3279,28,Female,Self-Employed,52406.99,0.53,4,Education,Medium,23,1,"['ETFs', 'Real Estate']",0.07,294574.99
2619efd7-36cf-4ff4-94bd-bdfd5fced14c,32,Female,Unemployed,49697.14,0.21,9,Retirement,Low,24,3,"['Stocks', 'ETFs']",0.07,228870.96
45eccfd3-0229-4599-82c2-f4709e4d481f,44,Female,Retired,73797.84,0.35,3,Wealth Accumulation,High,19,0,"['Stocks', 'Real Estate']",0.13,537255.96
fa29ece5-b1bc-4b03-a485-d05275a13d6a,40,Other,Retired,102338.74,0.12,2,Wealth Accumulation,Low,24,0,"['Stocks', 'Mutual Funds']",0.12,297943.7
86868283-7484-4880-a27a-9bc3d707f770,54,Female,Unemployed,84594.24,0.48,9,Education,Medium,25,3,"['Stocks', 'Bonds']",0.07,829408.51
8ea3723f-f1a7-40c8-9d6e-ae15819446bb,39,Male,Self-Employed,100203.47,0.23,3,Wealth Accumulation,Medium,24,2,"['Real Estate', 'Stocks']",0.28,643753.86
0a5e1e64-7419-471e-91cc-6e802de57883,34,Male,Self-Employed,121687.12,0.52,8,Education,Medium,23,0,"['Mutual Funds', 'ETFs']",0.12,510421.97
76608d4e-e9eb-4a6e-b5b1-0a511a56b90e,47,Female,Retired,65005.11,0.23,9,Education,High,17,2,"['Stocks', 'Mutual Funds']",0.27,584798.27
4162599c-41b2-40d1-98cb-0ff035b4f4ec,51,Other,Retired,66563.29,0.38,7,Retirement,Medium,19,3,"['Stocks', 'Mutual Funds']",0.25,507983.14
e879feff-0c9b-408f-9426-1a47e7ef23d1,57,Other,Unemployed,60972.78,0.32,2,Education,Medium,23,0,"['Real Estate', 'Mutual Funds']",0.13,268308.15
0fd930ec-a2cc-428b-bd65-45b8e9c73e4a,49,Male,Unemployed,62693.42,0.22,7,Retirement,Low,14,1,"['ETFs', 'Stocks']",0.23,470392.62
2eb3ad2d-443d-410d-a6e6-498f944d3764,27,Female,Retired,111137.21,0.37,2,Retirement,Medium,24,3,"['Bonds', 'Stocks']",0.12,734258.52
02a9787d-1798-4a79-913c-cedc1adb6645,34,Other,Salaried,54284.8,0.25,9,Wealth Accumulation,High,4,0,"['ETFs', 'Real Estate']",0.3,265100.01
ab076963-9223-42db-b686-18d9ed060e46,39,Male,Salaried,29155.31,0.33,6,Education,Low,22,3,"['Bonds', 'Real Estate']",0.23,239250.14
e218bcb9-121d-48cd-b86b-ccc0657a4d78,47,Female,Unemployed,39085.82,0.24,4,Home Purchase,Low,8,3,"['Bonds', 'ETFs']",0.24,241443.55
e0831245-7cac-4bcc-a3e2-685f86d0bc8c,64,Female,Self-Employed,91116.73,0.57,8,Education,Low,6,2,"['Bonds', 'ETFs']",0.15,547532.9
94af6f66-935f-4d94-ae65-a0cd64c4b56e,50,Male,Self-Employed,67613.42,0.16,7,Wealth Accumulation,Medium,18,3,"['Bonds', 'Real Estate']",0.22,285848.27
16c5e905-fd0c-47a3-ab2c-6e7b3a3cf014,28,Other,Retired,128118.4,0.39,7,Retirement,Medium,24,0,"['Stocks', 'ETFs']",0.29,296802.67
be7ccd5f-b9ea-483c-a45d-9b59925e89b3,31,Female,Self-Employed,70060.87,0.48,3,Wealth Accumulation,Low,23,0,"['Stocks', 'Real Estate']",0.18,679477.06
1db8b817-34ae-4b20-9915-ba18b0c85846,38,Female,Retired,77448.21,0.18,10,Education,Medium,14,0,"['Real Estate', 'Mutual Funds']",0.08,672480.34
b23b09f2-ea18-4bc5-92f2-a889bb3c1b35,27,Other,Retired,144245.54,0.14,9,Home Purchase,Medium,8,2,"['Stocks', 'Real Estate']",0.07,887342.15
81c99bbb-4784-402f-8411-27e68c768549,63,Other,Salaried,91210.24,0.36,4,Retirement,Medium,15,1,"['Bonds', 'ETFs']",0.26,765070.9
88b32a0e-4239-4caa-9a2b-300e43ab8f3b,48,Other,Unemployed,23289.87,0.13,10,Wealth Accumulation,Low,16,2,"['Real Estate', 'Mutual Funds']",0.11,70028.94
3729ace2-4d6f-4f43-a7d1-21f21e3d33c8,50,Other,Retired,66213.38,0.13,3,Home Purchase,Low,25,3,"['Bonds', 'ETFs']",0.3,152518.78
cab4a12c-4590-4ad5-aeff-5fde964a127d,36,Female,Salaried,70299.4,0.45,3,Wealth Accumulation,Medium,12,2,"['Mutual Funds', 'Stocks']",0.12,611827.94
79d12376-3d5b-45d2-8623-8d4a96f0be85,29,Male,Salaried,65339.44,0.52,2,Wealth Accumulation,Low,24,2,"['Real Estate', 'Mutual Funds']",0.09,550341.58
455f8733-ec48-4a08-bf19-29f7287e671e,41,Other,Self-Employed,124914.61,0.41,8,Education,Low,4,2,"['Stocks', 'Mutual Funds']",0.2,797570.05
42bf718d-f1b3-4c1b-8ccf-bf7cf0c87634,25,Male,Salaried,44429.12,0.52,10,Wealth Accumulation,Medium,16,3,"['Mutual Funds', 'Bonds']",0.26,238720
7fb10d96-6880-4587-adb3-18455c7dec3f,46,Male,Unemployed,89580.12,0.3,5,Home Purchase,Medium,22,2,"['ETFs', 'Mutual Funds']",0.23,814023.74
f21cff0b-7dab-4db0-91f5-2e151e77b942,56,Female,Self-Employed,73295.79,0.37,10,Home Purchase,Low,17,2,"['Bonds', 'Stocks']",0.08,166643.35
fc2ac188-7e4d-4e10-ab60-c2ff59680dbc,37,Other,Salaried,104270.39,0.5,1,Home Purchase,Medium,24,3,"['Mutual Funds', 'Bonds']",0.25,900624.2
6b229fa5-d08e-4c54-8ed7-96203bc8ab1d,28,Other,Salaried,97713.86,0.41,4,Home Purchase,High,8,3,"['Stocks', 'Real Estate']",0.16,341346.29
c7439c43-13d0-4df5-b66c-7619ce9ffd94,50,Female,Salaried,50354.92,0.35,4,Home Purchase,High,26,0,"['Stocks', 'Bonds']",0.07,407670.94
f4ba902c-04f2-401e-9598-c542d16da5e6,59,Male,Self-Employed,52073.9,0.26,10,Education,Medium,18,0,"['ETFs', 'Bonds']",0.06,171504.69
1b7dc0c7-3927-46bd-a314-2983216a844e,49,Other,Unemployed,58674.18,0.39,8,Education,Low,13,2,"['Stocks', 'Bonds']",0.12,265030.57
072adce9-8fba-4cc2-bba4-7dec05d065bb,27,Female,Self-Employed,57496.87,0.22,1,Home Purchase,High,15,3,"['ETFs', 'Mutual Funds']",0.2,391998.38
2a4c3e9f-5577-4795-950d-2d3e8767e23f,42,Other,Unemployed,70295.99,0.44,4,Home Purchase,Low,7,3,"['Bonds', 'Real Estate']",0.11,562765.02
b8b33af3-5640-46f1-ac15-4866c52f1b8d,53,Female,Self-Employed,60966.93,0.55,6,Wealth Accumulation,Medium,14,2,"['Bonds', 'Real Estate']",0.28,568827.98
ab57f639-92ad-41ba-9b2c-6a117891bf3c,31,Male,Unemployed,64147.02,0.33,9,Retirement,Medium,12,0,"['Real Estate', 'Mutual Funds']",0.26,369746.97
1cba680d-7f52-46ff-bf34-37c2440b3ad6,64,Female,Unemployed,78498.1,0.13,1,Wealth Accumulation,High,3,2,"['Mutual Funds', 'Real Estate']",0.08,369451.01
9c1484b5-3f09-4f7c-89f0-b99a9ef6df1d,45,Female,Unemployed,46585.75,0.11,9,Education,Medium,21,3,"['Bonds', 'ETFs']",0.11,267033.36
3ff3d4d3-a64f-4dd9-a6c7-a01efcb2050d,37,Female,Salaried,57971.03,0.15,2,Wealth Accumulation,Low,14,3,"['Bonds', 'Stocks']",0.15,381827.91
50111e3b-a54c-400c-8c6a-ad4fa81aaff8,50,Female,Salaried,48483.38,0.54,5,Wealth Accumulation,Medium,5,3,"['ETFs', 'Bonds']",0.21,112700.11
6aa1c2b8-6f5e-4ee0-b4f7-6cf9b3a7933d,52,Female,Retired,66564.99,0.44,6,Home Purchase,Medium,28,2,"['Mutual Funds', 'Real Estate']",0.09,360788.87
c189c7b5-b6cb-4eae-a2a7-8838edf4ab1b,54,Male,Retired,110236.68,0.26,8,Retirement,Low,13,3,"['ETFs', 'Mutual Funds']",0.28,448370.12
654538eb-23cd-4357-86e2-d8ca69ca229d,59,Female,Salaried,75090.66,0.19,6,Home Purchase,Low,9,2,"['ETFs', 'Mutual Funds']",0.18,426867.51
285c267d-e8a8-4a1e-917d-44549fdea108,37,Other,Salaried,57572.75,0.58,2,Home Purchase,Low,13,1,"['ETFs', 'Real Estate']",0.22,265112.9
fdffe938-dd01-43ac-8a92-379a9d00733e,39,Other,Salaried,88307.84,0.46,2,Education,Medium,29,0,"['Bonds', 'Stocks']",0.15,206574.15
1fc7375f-baa7-49c7-a733-0e924b3e9890,41,Other,Unemployed,30467.23,0.15,1,Wealth Accumulation,Medium,3,0,"['ETFs', 'Real Estate']",0.08,152504.38
92e25e57-86c9-40a8-bab4-646fc8439d5f,32,Other,Self-Employed,86622.36,0.29,7,Home Purchase,Medium,4,3,"['ETFs', 'Bonds']",0.1,471033.04
65afc58c-5c1d-4209-9d50-94f7a986469a,25,Other,Self-Employed,82767.63,0.51,1,Education,Low,22,2,"['Real Estate', 'Mutual Funds']",0.24,185483.33
e4f12e8a-9453-4d35-ad28-5d78d675b25b,26,Male,Self-Employed,131948.69,0.59,6,Home Purchase,Medium,26,0,"['Stocks', 'Bonds']",0.09,461354.18
53198168-4e40-41de-8bdb-23b27e92feed,46,Other,Self-Employed,33412.29,0.3,8,Home Purchase,High,16,1,"['Bonds', 'Mutual Funds']",0.22,231501.48
f3060f9f-c951-4f4e-8f23-41a97a3636c5,25,Other,Unemployed,104444.37,0.48,7,Home Purchase,Medium,16,0,"['Real Estate', 'Mutual Funds']",0.16,449424.44
16b73e73-92ec-4b98-819e-ed639aced0d9,39,Other,Salaried,112104.03,0.25,3,Education,Medium,7,1,"['Stocks', 'ETFs']",0.24,969698.86
72a32561-733a-404e-a94e-005235bff7d4,37,Male,Self-Employed,72801.06,0.3,6,Home Purchase,Medium,9,2,"['Stocks', 'Real Estate']",0.08,690609.66
f52ea945-378c-4325-8f5d-1fee5295b2d1,34,Male,Unemployed,68258.42,0.51,9,Home Purchase,High,21,1,"['Bonds', 'Real Estate']",0.07,512118.53
1394cbe2-c60e-485a-943f-31a0c1777d11,27,Other,Unemployed,35423.42,0.33,4,Education,Medium,6,3,"['Stocks', 'ETFs']",0.13,248215.36
c0499e30-e9e4-4cbb-9688-890333e0d13d,39,Female,Unemployed,17197.06,0.11,5,Retirement,High,10,2,"['ETFs', 'Mutual Funds']",0.23,149043.43
1dd08e9a-98aa-40df-9b84-b971dbb5c9c3,39,Other,Self-Employed,31740.02,0.32,10,Home Purchase,High,20,2,"['Stocks', 'Bonds']",0.22,296486.56
8fb22ede-1ae3-4ba9-a905-531580b17bd1,50,Female,Salaried,95786.06,0.28,7,Education,Medium,29,1,"['Real Estate', 'Stocks']",0.27,509981.09
f69f7145-39a2-421a-9815-df1eaffe83b4,35,Other,Unemployed,65860.78,0.22,7,Education,Medium,28,1,"['ETFs', 'Stocks']",0.09,487010.3
6200ecee-82a5-4eac-9574-8709d3333890,60,Other,Unemployed,58631.99,0.14,7,Wealth Accumulation,High,13,2,"['Bonds', 'Real Estate']",0.14,450855.35
543a738c-21a9-4479-acec-a0e7cf55d07e,61,Male,Unemployed,34320.27,0.37,6,Retirement,Medium,8,1,"['Bonds', 'Stocks']",0.26,126517.56
6a32c307-8f17-4caf-8e2d-b20f133f6ac7,28,Female,Retired,78968.52,0.5,6,Home Purchase,Medium,13,0,"['Bonds', 'Mutual Funds']",0.18,530936.14
c2a1d3cd-cf80-454d-a8c5-704bec65b5e4,39,Male,Retired,76005.91,0.37,6,Retirement,Low,20,0,"['Stocks', 'Mutual Funds']",0.29,669373.45
40b84e55-f9ec-49fe-bd96-2c3ef34e0dac,35,Other,Unemployed,58669.41,0.48,1,Wealth Accumulation,Medium,14,2,"['Mutual Funds', 'Real Estate']",0.15,387270.15
a1ed4c1a-c64d-4ef7-94ab-ac66ea374291,41,Male,Retired,96632.18,0.58,4,Retirement,Low,6,3,"['Mutual Funds', 'Stocks']",0.28,886195.43
cf9fb18b-6425-489e-9870-b00f496bc412,39,Male,Unemployed,97509.23,0.11,1,Home Purchase,Medium,25,2,"['Stocks', 'Mutual Funds']",0.29,477622.71
2b604ffc-4313-4909-bff7-628dba160a28,54,Male,Retired,65311.56,0.25,4,Wealth Accumulation,Medium,12,1,"['Bonds', 'Stocks']",0.16,463414.1
685c1a52-b161-4799-9d1b-2c73d8ce2d3b,52,Other,Self-Employed,32633.36,0.23,8,Wealth Accumulation,Low,3,1,"['Mutual Funds', 'ETFs']",0.21,148905.68
6e560736-f3aa-4367-987b-5b4692b64fd8,35,Male,Salaried,83618.45,0.27,4,Home Purchase,Medium,12,2,"['ETFs', 'Real Estate']",0.05,403570.11
4a22313e-b834-4a71-8635-b8147e1d96dc,52,Male,Self-Employed,72133.12,0.23,4,Wealth Accumulation,Medium,14,2,"['Stocks', 'Mutual Funds']",0.2,652409
bef38b7f-0dc4-4e7b-9892-b8f517334f0d,42,Other,Unemployed,49585.69,0.23,9,Education,High,26,1,"['Real Estate', 'Stocks']",0.07,206435.46
d6941d43-440f-4400-9c9c-9fd1c395d22b,47,Female,Salaried,71405.68,0.55,3,Education,High,26,3,"['Real Estate', 'Bonds']",0.11,713888.02
54b82fcb-af1d-4547-88f1-656872a9ed34,55,Male,Salaried,83886.6,0.15,1,Education,Low,20,2,"['Bonds', 'Real Estate']",0.16,405604.23
c550e8ec-1c59-443f-834c-e1a6b7d1cd26,62,Female,Retired,89782.44,0.43,4,Education,Medium,20,2,"['Mutual Funds', 'ETFs']",0.28,690930.56
0ced3ba2-009a-4a97-b24d-22bb2ceb1597,63,Male,Salaried,106411.37,0.37,8,Wealth Accumulation,Low,3,3,"['Bonds', 'ETFs']",0.05,868003.79
5f442667-01f6-4e7e-bca6-44f822493e4f,59,Female,Retired,58052.14,0.44,3,Education,High,22,3,"['ETFs', 'Stocks']",0.15,403270.01
1e9cb815-bce5-4700-a8f3-e1f9ad7cc94d,34,Female,Retired,54451.95,0.53,7,Home Purchase,Medium,26,0,"['Stocks', 'ETFs']",0.26,414114.62
50c33656-d68e-4697-acb3-66b20bccc8b9,59,Other,Unemployed,87324.38,0.41,8,Education,Medium,16,1,"['Mutual Funds', 'ETFs']",0.14,800284.22
0b8b93aa-a92a-4405-a879-0e35799b5ea8,27,Female,Unemployed,47140.38,0.37,2,Retirement,Medium,15,2,"['Stocks', 'ETFs']",0.21,285894.9
9039de1c-0d4b-4131-8f92-f8acd71947d5,43,Male,Unemployed,90555.24,0.14,3,Retirement,High,29,0,"['Mutual Funds', 'ETFs']",0.06,679763.83
852332e5-4130-401d-b505-2e3052b067c2,36,Female,Retired,55332.14,0.46,9,Retirement,Low,27,1,"['Real Estate', 'ETFs']",0.29,532308.92
a22538c4-3c22-4334-88dd-3fcb4bdb98ed,57,Other,Self-Employed,37478.58,0.33,2,Home Purchase,Low,28,0,"['Stocks', 'ETFs']",0.3,365277.54
1389c8d5-65c3-44d0-928a-d7e8b5ff6206,46,Other,Retired,65662.15,0.59,4,Home Purchase,High,21,1,"['Bonds', 'Stocks']",0.14,253674.06
4c89c07b-3cc0-420e-ac0b-c85e4d6d8769,37,Female,Unemployed,68964.12,0.14,3,Education,Medium,29,1,"['Real Estate', 'Mutual Funds']",0.1,492159.39
7e49d93c-c94b-4545-a947-baf9feef37cc,52,Other,Unemployed,66652.6,0.52,7,Education,High,12,2,"['Bonds', 'Stocks']",0.11,488791.94
c598c878-2fe1-413e-a72d-8952d1d1b9f8,56,Other,Retired,106019.64,0.29,1,Retirement,High,21,2,"['Mutual Funds', 'ETFs']",0.15,588779.96
1b15d4f9-3b49-41ad-be49-edee1afc6569,63,Female,Retired,82991.02,0.57,5,Home Purchase,Low,10,3,"['Stocks', 'Mutual Funds']",0.1,332435.17
f8b6f424-2414-40bc-8012-bac61e7d1c7a,36,Other,Unemployed,124147.34,0.51,3,Home Purchase,Medium,3,0,"['Real Estate', 'Stocks']",0.16,370998.25
e4b941e4-7971-442f-a936-0ae96dfc57f9,29,Female,Salaried,68288.78,0.43,5,Wealth Accumulation,Medium,22,2,"['Bonds', 'Real Estate']",0.11,457251.01
dece9b3b-52d0-4897-afd9-9fd7ac87a359,52,Female,Unemployed,81986.25,0.34,2,Wealth Accumulation,Medium,22,2,"['Stocks', 'ETFs']",0.16,192103.55
cad23ba8-6c2b-4c46-8f7c-806ccd534a7e,48,Other,Retired,73500.96,0.48,6,Home Purchase,Low,19,1,"['Real Estate', 'ETFs']",0.13,724246.21
6070e3f4-15e5-455e-b23d-4de4f5bef9e8,37,Female,Unemployed,72434.15,0.57,5,Education,Medium,18,2,"['ETFs', 'Mutual Funds']",0.1,278456.37
91b5cba6-3e9c-41ff-92e4-2a6a317677b6,46,Female,Salaried,83809.59,0.54,5,Retirement,Medium,25,2,"['ETFs', 'Mutual Funds']",0.24,279734.28
4a4b91c0-8ab0-437e-b519-8c4190915431,54,Female,Salaried,106567.06,0.52,5,Home Purchase,Low,7,1,"['Real Estate', 'ETFs']",0.21,787738.02
86d6aa2b-a2ba-4667-8639-01ce4b8932f7,33,Female,Salaried,107198.08,0.33,5,Retirement,High,8,3,"['Mutual Funds', 'ETFs']",0.11,566391.81
f2081727-b281-4239-86dc-0ac834989e63,48,Female,Retired,108614.57,0.23,2,Retirement,Medium,25,0,"['Bonds', 'Stocks']",0.11,730240.01
8a24ee89-8af6-4887-b0cf-43b70396de8d,63,Male,Unemployed,69895.15,0.41,6,Wealth Accumulation,Medium,18,1,"['ETFs', 'Real Estate']",0.05,680733.05
172ab842-a3f9-4c52-9f51-25a8a8bd387a,36,Male,Unemployed,79945.32,0.49,5,Wealth Accumulation,Low,18,2,"['Bonds', 'ETFs']",0.06,654598.75
1a9fc90d-a5b7-4253-a8e9-5796c810d11d,29,Female,Self-Employed,102301.96,0.11,1,Retirement,Medium,20,1,"['Real Estate', 'Bonds']",0.27,269397.35
6f93b5c0-ba60-4b1b-98d9-ad3a79597a97,38,Female,Salaried,138998.01,0.16,4,Wealth Accumulation,High,20,0,"['Stocks', 'ETFs']",0.16,997015.46
6a08ea80-ecdc-4355-b134-59fcc9117a67,28,Other,Unemployed,42215.56,0.27,6,Wealth Accumulation,Medium,7,0,"['Stocks', 'Mutual Funds']",0.26,400166.7
1507f1e5-e75d-4d65-be71-8ccac3f0b30f,38,Other,Salaried,63964.77,0.55,2,Education,Medium,26,3,"['ETFs', 'Stocks']",0.28,373582.76
3f1c4e99-10f7-49e1-a5c4-d9bcc3236cc9,47,Other,Self-Employed,103533.55,0.24,10,Education,Medium,20,0,"['Mutual Funds', 'Stocks']",0.26,877873.09
3d2325b5-c83b-474d-922f-4a3ce51d64a5,28,Female,Retired,62079.63,0.11,8,Home Purchase,Low,19,0,"['Stocks', 'Mutual Funds']",0.2,480729.22
9163251f-c868-4531-aec1-59a878fad4c7,55,Female,Unemployed,62373.66,0.57,9,Education,High,17,1,"['Real Estate', 'Mutual Funds']",0.08,602646.71
6623f2f6-2b26-4b57-abae-16888a30be34,59,Male,Salaried,66460.42,0.11,4,Education,Medium,18,1,"['ETFs', 'Real Estate']",0.08,628332.12
9b4b2eb6-4a2a-44bd-8e3f-365ae8a912b0,49,Female,Self-Employed,99149.17,0.29,3,Wealth Accumulation,Low,8,2,"['Bonds', 'Stocks']",0.11,824600.49
365d80d7-7bda-498c-9d7f-df76e2b4f2f9,51,Female,Retired,93444.65,0.48,7,Home Purchase,Medium,21,2,"['Mutual Funds', 'Stocks']",0.16,874054.94
9bb7fb45-f13c-4bf8-868f-e9dac4113b7e,50,Male,Salaried,69183.28,0.52,4,Retirement,Medium,13,0,"['Stocks', 'Bonds']",0.12,304660.56
