client_id,recommended_strategy,forecasted_value_year_1,forecasted_value_year_2,forecasted_value_year_3
d9df16a8-702a-425c-867a-ec5ff11f8d71,Aggressive,44180.5863,60125.6544,100054.7323
21bdc132-ac66-439c-a2a4-e7bd7371f096,Balanced,79668.69428,81021.99466,89526.05297
3dde1c3f-ff9e-4adc-af0b-a88808866465,Balanced,97188.76117,111881.5663,136524.0255
3580bebb-4a6b-4176-ba65-64992fbc0609,Conservative,62126.19319,101463.0427,114509.1343
aef6d4f2-8dca-4732-b266-c19d1bb2843f,Balanced,16653.6648,25599.18713,91739.9528
1de5183b-f18f-488e-b50d-40d53deb7273,Balanced,54002.84932,55035.29316,70193.32566
23bc3e63-992f-421d-84fd-f7ee1ef0fdfe,Balanced,75634.63602,122715.5562,148765.6092
2ce9d5f7-21b8-49e5-afe8-9e295715de0f,Balanced,114423.1476,127010.3148,146569.6859
fad09181-3e15-41e9-b505-0517380b7f03,Balanced,22703.53732,91032.95469,135154.2514
d7028236-9e79-4211-bf18-43c34054b8a8,Aggressive,56997.60849,64450.49433,90002.19678
ec4018a9-dd59-4ef7-8aa6-cfa264f86c49,Conservative,58732.7288,77007.20403,140481.4278
a1c14d55-73ea-4e6c-9de0-ec0bab3d0abb,Aggressive,101345.8087,106022.3672,145181.9984
aecf3016-c114-43dc-ade4-8287fe5e0551,Conservative,42340.68201,64792.92306,69429.67204
0a1ac1ca-cfdb-4bfd-9132-721cbb14a314,Balanced,27898.74388,51423.96058,73392.09327
dbf838dd-57fb-483e-861b-a2a2d039f3e7,Balanced,26919.91609,99562.90387,101791.8323
1eeb4f50-fddd-4546-b060-fbe20051a0ab,Balanced,31321.26777,75379.49338,131575.4436
1759fc5d-4710-449e-abc6-db018695bb85,Aggressive,27504.78621,88899.35051,125418.8346
f4973c09-ca98-4c32-8894-42cbed07ab97,Balanced,38170.65915,134161.7936,139371.1493
8f12880a-b9b2-4213-9ee6-b92a753ec107,Conservative,15420.6781,114363.4879,114950.8747
7742711a-dfb4-40f0-86ff-3ca3dfd54804,Balanced,28822.11579,94461.20655,112936.195
d73e069d-7ccb-4948-9371-d0fbb7398e9f,Conservative,80469.30216,80921.24167,122415.2688
2809ed95-8ffe-40ba-a702-e318fe1206f9,Balanced,78805.01695,133931.5793,147993.1536
8962b552-63b3-4330-821f-299b26e53cd1,Aggressive,60638.82027,113343.8951,136560.8247
4eaa4205-f61c-4fa2-95f7-027c81c147f7,Balanced,54334.06801,98675.31308,107919.7513
b739f0a5-4876-4cef-90de-199880b738ac,Conservative,125967.7182,128419.629,139269.0907
809f3228-b694-4d1a-89b0-71d1869e2c23,Balanced,17051.64662,51631.0605,80072.14081
8bac61ea-5f72-4959-9713-da89dbed29e9,Conservative,108577.8455,130690.5193,133045.5288
f60d3f89-20f3-460e-8f65-d5a7a24117ee,Balanced,35773.66675,55496.06448,77844.53938
c3033a56-8d9e-4c39-9e70-fb3d544dccb9,Conservative,34529.24126,36315.66215,41827.48889
0f6fc4ae-95e0-4a8f-8e87-6a2ffa9a643a,Aggressive,76005.3792,95760.35452,130933.0381
cd3edfc2-8024-4d8f-a0b0-bda9a6fbba53,Conservative,26386.11501,100304.2675,134515.7364
38fb340a-db27-4d31-9901-2ce3f8a6c2a1,Balanced,21680.54406,27371.48356,73555.2859
90d7c0d9-f7cd-4138-b430-5e45a4302967,Aggressive,48474.11304,58663.06444,72459.99671
be2514bc-ce1f-4441-b6e2-315b2970aa05,Balanced,80030.13042,95731.05182,112039.8802
1ff9b1aa-6eca-49a6-a8d3-03f28b4fb235,Balanced,21471.23781,61947.7203,93885.18547
e111a3e9-8943-429c-98cb-fff0d1f73b81,Conservative,29736.06433,76111.96151,131290.4361
d8946bba-fd40-4973-a5a8-7f4242ef0cb8,Aggressive,82080.70538,114744.7509,149735.9496
9d9081c0-fca8-4b64-9920-77048a0004c5,Aggressive,55402.06889,60834.73293,93400.59811
e6959a22-d0d5-4bbf-be63-c092e087ea0f,Aggressive,63253.41804,71550.49937,121760.2883
55ecdb58-c52c-4b83-b939-1e1ceed91193,Aggressive,47872.73102,64041.32257,129429.0974
5eaf3130-4c73-4438-8cd7-19cfd27c57f5,Aggressive,60586.4225,74013.06281,146262.505
59c42cdb-2002-4830-b042-d67d27bd57c5,Balanced,68474.11493,130971.5131,146295.1903
7dfccf56-c881-40d4-8c7c-347a71c9314d,Conservative,55107.82992,73237.11581,132967.3561
acee04ea-548a-4429-adc3-ec5764919208,Balanced,74034.24846,87497.8113,138443.2659
c4f49096-4782-4968-9739-6b0b0cdf9007,Balanced,22212.9276,46330.35318,69806.04326
f81642c4-f92e-494a-aad2-f35d1428bbc4,Conservative,34019.53378,38133.63827,96594.91446
3eb8fc61-08da-4cb4-a61a-0d617842d922,Balanced,55355.69032,73143.39862,86117.60895
c7175342-4126-4efc-80ba-08141d4a84ce,Conservative,33291.30302,85483.26228,120504.1963
8b8489ac-8692-4fcc-8106-bba6918e7563,Balanced,44991.5565,54627.03344,112221.8102
f536b6f6-1b20-41c5-a3b4-4c7628553fda,Conservative,17287.77217,69564.82633,97764.51201
14330c9f-d126-44e7-93d9-3c0fdfdebc34,Aggressive,36006.73931,67510.67356,105283.4092
ce9a731d-88c9-4a52-9f79-60d4ed032eea,Balanced,41615.65055,90512.36108,120469.5756
97cde7e6-eb65-4e9e-887c-a386a0e45a23,Aggressive,44890.59618,64062.34804,75083.1673
231b157a-6672-4fdb-bdc8-9839b50f5f49,Conservative,42054.50276,44286.611,109635.0275
872153a4-a5c7-4fb2-a629-831635496d60,Balanced,58511.58408,91505.32567,140919.3188
e3651e1d-034a-494d-a629-050008e3085f,Balanced,21232.37171,51929.40946,135499.9015
ce325b3d-09ca-4cb2-8870-cc538ed34367,Conservative,31784.72566,91306.12659,110428.5299
d520edbe-f54d-4068-ab3b-d1b11721d19f,Balanced,15358.8476,41188.47888,95221.75081
9340db2f-cc7c-48f2-baad-33a52030c678,Balanced,41782.509,59416.85846,79840.92201
e714871c-fc94-43f6-a51b-c2617e65c3c8,Aggressive,29633.66169,76917.75459,129281.6412
16b6bd56-7624-4110-94f4-b3a0c356ba0f,Aggressive,104078.0366,138033.5789,139261.5202
df74b7d2-caa4-426e-ac0d-6f42da3e4a14,Balanced,110842.703,113204.9657,121002.9205
0c8a6234-9ba4-4fb1-8756-d8e31595b4eb,Balanced,65428.67119,95152.5596,100874.8946
b47468be-3b0f-4b49-bd82-88b8e9427cb5,Balanced,17868.74103,21165.82973,63073.13036
343c51f0-2733-4644-93e7-fb9abcb9798c,Balanced,67726.19474,95506.81994,107829.7545
f6823957-4807-4a17-bd7f-50dea4811df7,Balanced,39006.58039,42717.65608,108499.3923
8500ed34-4c9e-446f-b664-152c8d165b4b,Aggressive,26951.9579,85966.0863,149086.3819
b781d30a-b26f-4b98-8276-e7d6536d9f0a,Balanced,17194.59118,33997.96594,120116.8067
aa17854b-c4b0-4682-acc5-40f51402b0fe,Balanced,137787.8554,145095.178,148769.3495
3b8717ef-530b-4c4e-a51c-fa8f54b1fcf4,Conservative,16504.64519,25144.43283,149411.1788
8b3172a3-c3f2-4009-9a71-3aef7893dfbd,Conservative,59239.01687,88840.07551,141474.3886
0293f955-db6e-4bf9-97c0-6fd9e09a8f1c,Balanced,19529.73064,102966.2499,113147.0719
412b7205-2d86-4231-a957-a79fb540d21a,Balanced,116014.2638,139779.4473,145229.2421
dec11422-90be-4542-8228-b2a5785c7029,Aggressive,110144.1851,119789.2751,127290.8163
5222b0ab-2cc5-48f9-92d7-a84599ef7bc4,Balanced,54544.57418,127215.1569,139362.2031
dc3228ce-6cd2-4a89-9c75-35bcf9934afb,Balanced,20744.8186,103171.9442,146206.3927
c594e16d-2a6f-478e-9e73-2b3da7f39d9a,Conservative,57865.20382,92994.91701,111531.2963
129e21b8-8fc8-44b4-9399-0fc9de3d447c,Aggressive,122733.4533,135519.3841,136137.6436
b28148e3-24f1-4876-a4ab-1a917fd79bf4,Conservative,48040.49447,51752.70974,99057.26472
baae06da-cf00-4b74-82df-fda14163ef2f,Conservative,55728.4047,112982.108,120795.1126
6862347f-f4ad-4c2f-8f09-34c2cb9b8efb,Balanced,75732.43275,107397.8201,122859.8196
5087bb1c-fa87-47b5-8aee-9b65f4c9f013,Aggressive,65376.8821,127637.0806,143850.8531
84eef065-8962-4a60-bb75-5ecc6c2e6a51,Balanced,70265.47534,89740.1393,117269.5377
46c03f45-46db-4f27-abe8-ee898547c0de,Aggressive,66876.73358,83922.15268,126916.7817
38b3f4d4-8e17-46c1-961f-6167d2338b64,Balanced,84174.85458,118984.9291,144213.1719
81e86e74-fc34-4465-8f93-4984070e6407,Conservative,17712.13438,40483.86385,101028.7482
b8a973f0-ae86-4ba7-88a2-cfb6669faa8e,Balanced,74139.45689,90041.43778,99423.91954
2d95e34b-d811-4c26-a371-c7a25c08bfb0,Aggressive,52225.95713,96444.61808,120453.5224
64d896d2-f441-43b7-ba27-0d2357e4a8df,Balanced,49302.04019,84598.96559,130338.5104
67a0331b-88da-4f8b-811d-11318a0386c8,Balanced,23654.94484,32358.84568,60953.53607
1a7eec9b-3f69-45c5-ae3d-f7fc9fc17367,Balanced,25775.43861,45144.6398,107028.2622
7662e3a3-4698-4ae4-8460-b4e8bd975f44,Balanced,20543.93103,30876.1915,127434.31
e6d88178-23bf-4f36-8f33-949a63afbd44,Balanced,67460.10389,75539.74818,109544.9979
15c4ade2-6b9b-46f6-8638-83e6cf7cba3c,Balanced,90672.73515,115091.8005,125917.3207
c4208618-f99f-4f22-badc-ac98c5718373,Balanced,66536.87416,101849.4514,132198.9734
9cd616d1-e88d-4583-9f01-6c01ac24b04f,Balanced,15389.09996,111320.4208,120736.3843
840cec81-91f7-4f2e-873a-a42edfdd206f,Conservative,28794.34364,77121.24006,144226.7873
e3348ac1-1176-4bf4-bc2c-1b15818be2f8,Aggressive,63951.80929,122449.8194,142269.4292
0bc49300-033e-40b7-a10e-a9184aa9575a,Aggressive,21225.34306,77807.5218,136827.3172
8c5a77a3-bb25-4726-8b5e-2fb252f5acab,Conservative,32844.15973,62027.53218,94998.99759
f46395fa-b7bc-49db-bf80-a60a64c665ed,Balanced,21832.82491,34927.30183,124187.141
ace9ff7d-cc97-4dbb-8eeb-23d8bca01a0c,Conservative,17781.80316,26178.95148,126449.1928
b999e40b-cde9-4d8e-b8b2-ccb7a13e4a92,Conservative,44337.98,46899.46857,106777.2518
4e3f17e2-5e19-4262-9114-50175c2523a0,Balanced,85689.25044,99145.51274,114285.923
396e7fba-3eb6-4afb-9b8a-d9723c481ae2,Balanced,77774.27099,98492.84935,135286.1143
03c24de3-1228-470b-a043-053ba39a0393,Conservative,65816.47506,83211.68912,113249.8726
13d2d63c-2f34-40ef-9a39-f3cf2c1fb9c3,Balanced,43495.55709,116371.131,128564.9003
79d62453-777c-4061-8097-2130a59d91cb,Aggressive,74294.80195,75456.33231,77286.43851
755e430b-d63e-4ce8-8c03-f0591338e140,Conservative,28881.33115,118524.6704,135654.6985
3d71098d-39bf-42f7-a0a6-bfe6208094d1,Conservative,49335.39596,77817.6095,82860.53611
5f430b21-bb90-4d22-87de-69ee3d2861cf,Aggressive,124825.2086,130460.5487,136969.822
08a0f3c7-4dd2-4ed4-abd7-e885f2644e69,Conservative,97601.51081,116128.6571,145997.2332
3428c337-7199-4981-a1c6-6a71bb8feaee,Conservative,76255.27449,77070.8695,129383.3103
d0b3ae99-6d7a-4d45-ae19-47e77f94024d,Balanced,54056.01478,86976.94887,95213.72312
6fbeec78-4388-49d9-af05-bba1082a3ed7,Aggressive,53434.84969,84488.92698,89143.3196
6543f130-c911-4a8b-b1dd-fac313de9768,Balanced,84047.37034,101576.3976,135235.1875
c9ae223c-e780-451c-89d3-f26d110a5790,Conservative,91238.89717,95841.24061,129092.2339
06256af7-523e-4c51-af73-47417316b4e7,Conservative,39151.31878,48243.63398,74283.72416
ad173572-466b-4878-9d54-9d89ef4db735,Aggressive,23562.10654,53406.71006,58303.40404
2fb108b7-bfa1-4dee-a14e-abfb8cbca777,Conservative,20766.66733,72380.73948,121015.8169
ee13b0a4-e422-4d93-a497-efe078451092,Balanced,18460.82166,143608.6489,146311.7079
fe3e2d71-9a9e-46a7-82cd-39ad4a60657f,Balanced,53989.7364,110710.208,134481.5274
4a7d0b61-a8c3-4955-8933-2fa3e85b165d,Conservative,17747.87444,75253.16393,126219.422
caf29a5f-eec3-418e-ab93-6390911730ba,Balanced,53369.91996,63857.69244,146951.2199
370cb9a0-f7ee-4ab5-8517-4ce74276ee38,Aggressive,70922.74434,83193.71086,137196.1663
76a3c724-b5e6-4eca-8aa6-e384852c4787,Aggressive,54537.83305,83198.39252,85371.89467
220883d7-0c0d-4e45-ac64-064c38554a0d,Aggressive,92502.34677,124352.6834,142312.4996
d63441f0-7d99-4782-aa00-615c76e5c6ed,Balanced,16265.40238,121336.7215,128632.1441
edffb300-be9d-4610-88ad-ab8883f8fa00,Balanced,23572.4234,81702.51516,135764.1035
22724f6f-bc57-4eb2-bad2-7985e9145a4c,Balanced,77334.73409,86604.97476,94080.89818
be6b3df5-cf51-432a-80b7-51f1aa9ce2a2,Conservative,74137.64877,135645.3484,141674.2529
869caad7-f0d1-443f-9015-c388ad18ee82,Balanced,27862.07738,88915.55618,110562.4225
c6990823-92b9-4262-9605-550b1b911604,Aggressive,58272.58842,95773.50193,149294.1547
98d6b9f4-90e3-4d36-b075-17ee0b049fa1,Aggressive,51810.54375,71921.2772,112961.2341
76d1b4b5-f481-47dc-ad1e-f3c5b05cc512,Balanced,71183.54196,98181.93535,116850.1491
097bdedd-c83b-46d3-b769-e7875e6d7347,Aggressive,28574.7623,46198.06354,119716.2442
d818fda6-5683-455a-85c3-e9813f3c5272,Conservative,61683.29913,129213.6199,142671.1465
26e230df-7a24-4081-a402-c03a6e94d9d4,Aggressive,18626.21022,59222.41362,85538.89782
ff8eb03d-4e45-49c9-a988-398bb09ca9ee,Aggressive,79857.95732,116678.2944,116964.3479
2def875e-a903-4c94-92d5-aabdc97be40f,Conservative,54721.23517,86160.57867,149676.2677
235b35ce-d080-4abd-bdd1-893b3e16524e,Conservative,15972.79941,45140.23051,58908.7339
648d4607-eb69-43ec-bc33-ed2fa4dd71e4,Balanced,106744.0927,111285.9035,146153.146
22dd050b-47db-433c-a0db-32a72984457a,Conservative,35144.67255,114228.0599,118812.2217
936cf716-8cd0-460a-9bbc-e55a621a69e8,Conservative,48966.2389,59767.25736,146150.9256
d5a936bf-ae87-4218-9e66-33befb0b6eb1,Conservative,42162.02957,75611.47661,91723.71934
657d57e9-a6b0-4ce4-948b-988cbe19a1fd,Conservative,56598.55484,98604.40698,111411.6062
1734f7fd-1178-4154-8a95-0c1ba3585114,Conservative,35142.45224,55274.83149,93614.04649
dc440d91-ba4f-4484-85ef-9b243997e024,Balanced,42464.31731,53614.79302,136366.6083
3ecc6966-4a2d-4fb3-bc95-afe5d5f60a69,Balanced,50287.81442,134342.9991,147989.1909
e239ea2c-074e-434e-8bba-c5c81c57085b,Balanced,36177.27141,130984.7252,138478.1616
f0ef9c5d-d040-4172-abe3-834342a5d306,Balanced,101998.494,133496.1355,134705.5018
c8028a53-fe6c-4b46-9dba-5f72505f44d2,Balanced,65296.28172,77724.40886,115252.9187
da99fe7d-776a-4448-88fc-641a461dfe8f,Balanced,23008.62785,48995.81219,139577.0213
2b92558d-a6e8-4132-b8f9-dfd7d480badd,Balanced,52030.7864,95999.47494,100518.3417
0a7a54b7-3708-4022-b4de-5519904ae9a3,Balanced,89846.34803,100291.6849,149972.4075
3ec95a62-8d2d-440b-ab63-4e723a8504a4,Balanced,61751.29948,64944.63086,99063.99531
e7e899d6-e4b8-4b37-b87f-b364af98b5d3,Balanced,50903.23789,119773.0852,125524.0335
681295ca-eeed-4313-ab06-d5511551775a,Balanced,82961.58166,103466.7835,139204.3579
375f24c7-1ee6-41fd-a298-4b30bc9e37b2,Balanced,98643.04471,113190.6958,116287.793
fa108376-8093-4c55-a9f9-6c7fc414c4c4,Conservative,37833.76871,51084.35347,101073.1454
4ff9a5b9-191e-4ab3-b05f-ac7de5f2e558,Balanced,33996.15495,121036.7122,144641.4148
4ec2978d-49da-4999-b496-4dd08b79b296,Balanced,33612.67058,36357.12825,48697.35529
f06d40ec-d724-4d4a-9562-9d8abdf2f5dc,Aggressive,111078.8404,121341.7989,124100.8727
1c642905-f646-4ebb-94a1-92728b9aada2,Balanced,82913.65853,105110.4977,127711.4072
ab3bb112-60d3-4585-94fa-72be9fdc9347,Aggressive,101308.1285,110751.2551,127332.3498
45d6a0b2-adc0-4b3c-b8e0-25ea65bd12b7,Balanced,67543.62191,131427.8777,132682.4663
ca0d2660-d73c-4891-a720-26dbfcd7d3a7,Balanced,68249.0586,77403.15018,81893.39227
0725cb3a-c533-4b7b-a713-593f5ef8c3f5,Conservative,48322.02561,88751.5314,98598.84345
db723c7a-9914-478a-8023-130964fd6bf7,Balanced,15894.57249,43352.87772,126325.5915
7313b726-1db7-488a-b6cb-8877472f67ee,Balanced,63042.22466,73771.76817,79389.26193
156ba67f-43ca-47eb-9f63-cb18f8e13e26,Aggressive,91712.05148,99386.57193,145003.898
1d04ad31-b15e-442e-9b96-d03669e4af25,Aggressive,23225.25451,28673.5615,137559.4334
32076144-7efc-4ecd-8c6e-28653eb58d70,Aggressive,38810.78074,64438.6399,142643.8109
897854eb-5cb5-48da-83b9-547207a5c329,Conservative,21850.0711,47613.0678,119499.2534
8f5f26a2-7bde-4eeb-8425-d62b972c5a6a,Balanced,22531.74344,47226.42989,98632.95344
81da9daf-9010-4d88-aa51-249434724101,Balanced,76405.16192,105457.1202,142638.384
7c9e074f-d1fc-4f14-b41f-624ed5df57da,Balanced,55455.52795,123922.5485,140876.9
47b2e2a3-1ee5-4731-b684-89b8ecdcb91d,Conservative,60527.70206,103914.2936,134606.839
44ab9e77-2d90-475b-ab0b-9f1fa2fb5a41,Aggressive,104858.2006,121869.1351,147635.3703
f51c930a-19ba-46cf-a8b0-bf7655fc0805,Conservative,20486.44668,56577.03186,67209.09139
909e1a3c-1528-436b-8763-2f4e65bb8b4f,Balanced,58166.81462,60049.71999,125964.4174
f6bca3b3-278f-4f2e-a49f-61af3fa03665,Balanced,45684.00007,54646.24701,95737.5405
342a2cb4-9df9-4c74-bd8c-5119cc94a290,Balanced,32566.9069,36196.13873,108930.894
80f26a5a-169b-45ad-acf8-c20961c12617,Balanced,20132.62391,36953.6439,56308.45253
7853043b-d9a5-4c0b-ae46-bad452ebf8a7,Conservative,21442.12598,83104.08207,105340.3054
7ae8a319-2148-4f5d-a671-e3bc3f29b12e,Conservative,19523.21575,32965.69848,34132.05871
c4022044-e4e1-4d0f-b4be-7a941a90aae9,Aggressive,64696.87289,87587.72494,138206.1336
6cd8f9fa-801a-40f3-a7a9-325abfd6d5ad,Aggressive,38507.20675,58638.34529,126816.884
9ad048ba-660c-4ce3-8945-e99e28153b56,Aggressive,46925.11658,58855.66585,132229.5477
61b866e3-1c0f-4947-9bfd-5cfc7c845f35,Conservative,136314.1424,145313.6534,147809.1312
ff700c5d-b80a-42ed-86a7-31c6d8832b31,Conservative,21180.04439,38689.07639,123926.8527
fb08ecba-5850-4fa6-aa27-486ab1360b84,Balanced,60179.89252,76082.15987,135743.1919
90894142-f157-4e74-9932-80d6b186ea7d,Balanced,64639.64579,89548.66768,133318.3259
ef096810-57a3-4d34-bcdf-f01659f9a6c7,Conservative,78086.00045,83622.28089,87435.34945
0c87c5d2-5c5c-4480-b7d9-e9e47ba3dc0c,Balanced,39003.23191,46972.56898,86500.00015
8089bae0-8a4e-45a8-8fb7-b15772664ae4,Balanced,96382.55158,114425.9684,116182.4861
39f9d8ec-0d36-429b-9228-28ab7d8bce63,Conservative,16223.82533,28855.96887,117617.4961
671b7fda-4097-4b84-a4b0-3fc3a998dffc,Balanced,40075.55685,110418.9529,144876.0418
5bf33128-99e0-4dc0-bfb9-18a79988d3e7,Balanced,35561.19632,47061.68815,77263.6063
d8e8839f-4469-4087-a82f-5d3484392810,Balanced,37594.76389,101265.8553,130374.1264
3f382ca1-e267-4c9e-8937-3d8b705a8dce,Balanced,47525.33201,57327.69173,73560.48572
363962e4-46e5-4449-91c1-c6689f74e8c6,Aggressive,103129.292,130053.9545,137522.0131
98d63ac9-2ddb-4d08-b184-bb596f89511e,Balanced,30413.62129,77583.00884,82469.03908
9917faca-100c-4c8f-9c86-d1cc66c63773,Aggressive,81736.67218,89312.02124,146613.6646
52a196ef-9e91-49a5-aad0-21e266904969,Conservative,54698.83651,67125.4291,96760.12232
aba334a2-e0d7-486d-910c-f9652f17b15c,Conservative,69295.81416,92510.91934,105624.8158
29810fb3-abbe-44e3-a55b-8082e769a9db,Aggressive,56197.2888,103113.8886,146085.8919
3eb15420-2e0a-4f24-8fbc-76d24244c07d,Aggressive,35588.65994,108800.932,117179.8575
75c67df1-fee0-4032-a263-d4b3bb322e03,Balanced,24630.68748,132142.9042,143934.6837
f7d4bc16-051b-4b35-b738-729448f44e2b,Balanced,56387.98753,94932.33872,130724.1197
9602091b-06b9-4178-960b-9364c82296d2,Balanced,58545.27102,106527.0372,115149.433
87bc947b-ab17-49fa-aea4-085312f464dc,Balanced,61737.25325,92432.61649,149801.6571
5c0dc140-0574-4624-b9a5-631e777c5138,Conservative,26581.68245,87731.42486,114675.2158
2569eff0-6223-443c-afa7-901a6cfc7029,Conservative,91662.63037,121627.0637,140553.4308
3a53f36e-c7af-4161-bfaf-cf997f20b1b6,Aggressive,50930.01562,77742.04328,106465.4592
f711b462-a011-4950-92f3-58f6d0f861eb,Balanced,21345.60352,91936.27089,127621.7898
31fd56f0-e3c1-4127-a5d4-66433b3dde04,Balanced,24272.22492,81267.2162,140058.3445
97d733c8-9c67-47ea-ae97-48a320997150,Balanced,76039.07667,95943.05092,143721.8579
551a6679-1488-4f9d-9f7b-a634572d1f17,Conservative,67490.60694,86912.90871,147522.7835
08b19e53-a299-49c4-8cf1-0013f98c7383,Conservative,61380.10578,89658.40742,100550.6683
fa5c0eb4-963f-4fd6-a4af-910e0211ac6d,Balanced,22965.13041,127389.3802,132911.6124
cf929904-4590-48a6-8829-9dddbc126378,Conservative,24345.41183,71208.94558,127529.8165
dacb90a7-3c99-49bb-b417-77c1d0b6eb35,Conservative,70577.74338,85376.44709,106089.9786
17685dd7-b5d4-4101-931b-65f5304a05a2,Balanced,135418.3547,140449.1041,145765.1063
48303daa-dbe5-4ff3-9133-175b5d6c1bfc,Balanced,42130.68535,66597.11713,77798.30636
0642118e-6ee4-4159-86aa-be8ae5e3ba87,Aggressive,49144.37445,75403.39359,145359.5774
1be9dbf2-48d9-44f5-9627-2a253ad5f19f,Conservative,50588.79705,71080.80491,86146.77532
9979c055-b13f-442b-b38c-48a96fcc5941,Balanced,87506.18336,119994.9444,122653.596
86674017-8f5f-43f5-9a30-89594d3420f0,Conservative,18665.44311,32314.60829,124226.4067
15c48e15-f3ec-4f5b-b8bb-cbcf256d905f,Balanced,16230.28486,61712.30344,117342.2405
fef18989-dc7e-41ba-b351-e4d576f7c818,Conservative,82510.5201,98865.26283,148179.4244
dac293b1-2a75-4a8d-9ccb-52c8776e5256,Balanced,26800.75013,71428.08983,89986.11772
1b8b8659-4ebc-4645-8c06-be015d20c022,Balanced,43237.53577,94804.00857,110962.9895
8cc8272e-a8ab-40e5-8dc2-7d845da6c3c9,Balanced,21665.73277,104986.0121,108351.8982
1dc54b0b-9b81-42ef-8ff0-437f6935df35,Balanced,61580.21808,80833.11342,108540.3412
f5a38ef4-1225-40eb-a717-cecca4b114db,Aggressive,125237.5826,135507.6712,140510.2122
d6757837-9449-4f14-9d45-722e1bc936df,Conservative,52263.95186,57209.38034,146384.8259
494e5f36-05ee-4009-827f-18576a93c410,Balanced,77638.86705,147681.4147,149696.366
2c59acb7-63f9-41c9-b367-d1b2f3df8943,Aggressive,80685.94969,81318.44186,91385.38401
d3da3a45-9a8a-41b0-9b08-9fb40c28c5b4,Conservative,57381.48431,89273.61364,148349.5199
4859cad2-f57c-4b2f-bcc1-1d72387e05d3,Balanced,25157.96013,32508.21884,49262.13555
406974ad-9542-46f8-81bc-3db18eea194a,Balanced,21174.80209,41696.17891,77886.26606
4f9a9e7f-1474-4439-adcc-b1a15f1b2dc6,Aggressive,19657.29239,52218.87534,63759.79988
91ef9346-53c9-4999-9cff-9277bda8885d,Balanced,54449.00526,130486.1027,132805.085
0b3dc872-0bcc-4c9c-9d55-992170183d3d,Balanced,34397.03019,65946.61607,138753.1844
1bd58e37-1d4b-4460-af69-e41ebfbf8be2,Balanced,65194.78036,70313.87304,108034.2553
8fb35c36-78bf-4e82-a5e9-f3c57723e2d8,Balanced,70227.44152,123481.5087,135599.2276
843546c2-467e-46b0-abd6-cb478f64d5b8,Balanced,29320.21278,117425.2288,123821.9913
3aa92d26-b050-4229-b117-75f1d2745c6b,Conservative,61590.34395,64164.3114,122183.3362
82b9a2d2-5eff-4fc9-8de7-9d9e7f1859cc,Balanced,27563.94006,41068.68815,103578.8016
2986954c-d12d-4347-b8ca-6c87ff4203b3,Conservative,26601.69271,65421.8837,86097.14775
38d63a6e-a8b2-438e-964e-aa3c5ec0cef8,Conservative,24823.39425,29084.14448,57594.11539
29380133-49e8-4f4f-a5c3-d1c6517833da,Conservative,58356.12243,144318.6252,145679.2115
28a861b0-fbd2-47cf-9d11-a4f613cefb52,Balanced,89286.86521,91312.24279,134468.7033
08d72090-d8be-4ede-a5fa-021f6d3b8851,Conservative,67860.81619,119527.8801,134119.546
10f4f579-c4b0-49e5-a41d-4a527d2804cd,Conservative,50536.27838,68965.99714,97104.31136
4989e4d5-ff3c-4f78-9b4b-b3d1e7a1b6c4,Balanced,29519.93528,101059.992,145905.5749
9636760e-d727-477f-931d-b2bc78d793b5,Balanced,58875.20849,89389.66985,107282.6189
413e0299-5871-41f4-9b06-5e486d8d4665,Balanced,58944.13293,98074.48784,132423.3321
635d2089-d9bf-47fc-9add-5f00bd8f676c,Balanced,40904.76255,129025.2936,138503.8992
a7c8cabc-b832-4ea0-a3ab-05ce5a4c1c61,Aggressive,74711.57919,85153.2753,107869.1753
775f86bc-7032-4842-9f5e-ed69ff5ad29e,Balanced,78476.46068,104203.7997,127153.4595
00d30744-5611-4a63-bafb-5e4b1cb05ad5,Conservative,66638.32764,93674.77699,93733.78122
505c835d-9151-42c1-b762-8f146bc3e875,Balanced,32725.07129,103787.7697,113017.9723
bf1a9145-606a-412d-9ffa-632aff0e3355,Balanced,49827.69425,59919.11631,142548.7368
dcbc3d80-f5d0-473f-99b3-0d930910e4d7,Aggressive,111419.7492,130996.8108,143013.7366
983955d7-6a1e-4b14-877b-86cdc87a63d4,Balanced,110817.7971,136990.6254,143190.8228
babb370b-8eff-4b18-9c8e-0ce3671ad886,Balanced,70867.90412,148459.4578,149272.5792
f86cc93e-0a42-477c-ba87-c649a9a0b613,Balanced,58654.36347,117967.1057,124508.9374
5321f551-b5d9-443e-a017-eeb9b58566d7,Conservative,83123.90079,110540.3326,130134.2407
11c137cc-fe0b-4426-99b8-67f2c8f4e19b,Balanced,33699.30686,132748.0077,149726.8933
cbff6f92-309f-4010-98f2-33125f50b913,Balanced,17447.87354,78182.11636,111948.7464
3dde0605-fb57-4ec0-8b6c-dafcba03cae0,Conservative,64960.71384,105040.2341,126249.6934
a523e511-6908-431f-ba61-76f478a21512,Conservative,97846.59431,111710.0379,135070.7956
f23c777c-3087-4f09-85dc-80d00ebea352,Conservative,39336.87776,39395.28714,109348.7835
3c7c7618-40fc-4bdb-b3af-23c28d5f7e24,Balanced,17175.3289,102592.0621,147427.7916
b369d4fd-b8d9-4254-9c6d-64d065a3e9ab,Conservative,40153.83162,107951.7813,141351.2017
